"cd_mun","nm_mun","UF","precipitation","year_month"
"1501105","Bagre","PA",1.25303566455841,"2019-09"
"1501204","Baião","PA",1.66612434387207,"2019-09"
"1501303","Barcarena","PA",0.660941898822784,"2019-09"
"1501402","Belém","PA",0.702250719070435,"2019-09"
"1501501","Benevides","PA",0.991412758827209,"2019-09"
"1501782","Breu Branco","PA",1.81670129299164,"2019-09"
"1502103","Cametá","PA",0.970758378505707,"2019-09"
"1503093","Goianésia do Pará","PA",1.89279341697693,"2019-09"
"1503309","Igarapé-Miri","PA",0.860601365566254,"2019-09"
"1503804","Jacundá","PA",2.76080942153931,"2019-09"
"1504000","Limoeiro do Ajuru","PA",0.963873565196991,"2019-09"
"1504422","Marituba","PA",0.991412758827209,"2019-09"
"1504604","Mocajuba","PA",0.895025491714478,"2019-09"
"1504703","Moju","PA",1.06714570522308,"2019-09"
"1505064","Novo Repartimento","PA",9.41884899139404,"2019-09"
"1505205","Oeiras do Pará","PA",1.04649126529694,"2019-09"
"1506351","Santa Bárbara do Pará","PA",0.963873565196991,"2019-09"
"1507953","Tailândia","PA",0.853716611862183,"2019-09"
"1508100","Tucuruí","PA",2.19399189949036,"2019-09"
"1500107","Abaetetuba","PA",3.03893780708313,"2019-09"
"1500800","Ananindeua","PA",7.89008665084839,"2019-09"
"1501105","Bagre","PA",3.13187170028686,"2019-09"
"1501204","Baião","PA",5.53421306610107,"2019-09"
"1501303","Barcarena","PA",5.94312191009521,"2019-09"
"1501402","Belém","PA",5.06489658355713,"2019-09"
"1501501","Benevides","PA",8.50345039367676,"2019-09"
"1501782","Breu Branco","PA",1.24996078014374,"2019-09"
"1502103","Cametá","PA",5.39945840835571,"2019-09"
"1503093","Goianésia do Pará","PA",1.22672724723816,"2019-09"
"1503309","Igarapé-Miri","PA",4.90690898895264,"2019-09"
"1503804","Jacundá","PA",1.6124027967453,"2019-09"
"1504000","Limoeiro do Ajuru","PA",3.09005165100098,"2019-09"
"1504422","Marituba","PA",8.50345039367676,"2019-09"
"1504604","Mocajuba","PA",5.84554147720337,"2019-09"
"1504703","Moju","PA",6.12898969650269,"2019-09"
"1505064","Novo Repartimento","PA",5.11136388778687,"2019-09"
"1505205","Oeiras do Pará","PA",5.86412811279297,"2019-09"
"1506351","Santa Bárbara do Pará","PA",6.63083267211914,"2019-09"
"1507953","Tailândia","PA",2.94600415229797,"2019-09"
"1508100","Tucuruí","PA",1.17561376094818,"2019-09"
"1500107","Abaetetuba","PA",2.72296285629273,"2019-09"
"1500800","Ananindeua","PA",1.7425103187561,"2019-09"
"1501105","Bagre","PA",1.55199587345123,"2019-09"
"1501204","Baião","PA",0.743471086025238,"2019-09"
"1501303","Barcarena","PA",1.32895457744598,"2019-09"
"1501402","Belém","PA",1.53340911865234,"2019-09"
"1501501","Benevides","PA",1.7378636598587,"2019-09"
"1501782","Breu Branco","PA",0.71559089422226,"2019-09"
"1502103","Cametá","PA",0.659830570220947,"2019-09"
"1503093","Goianésia do Pará","PA",0.775997936725616,"2019-09"
"1503309","Igarapé-Miri","PA",2.32334709167481,"2019-09"
"1503804","Jacundá","PA",0.618010342121124,"2019-09"
"1504000","Limoeiro do Ajuru","PA",0.827111601829529,"2019-09"
"1504422","Marituba","PA",1.7378636598587,"2019-09"
"1504604","Mocajuba","PA",0.59942352771759,"2019-09"
"1504703","Moju","PA",2.31405377388,"2019-09"
"1505064","Novo Repartimento","PA",1.8912045955658,"2019-09"
"1505205","Oeiras do Pará","PA",2.31405377388,"2019-09"
"1506351","Santa Bárbara do Pará","PA",2.01201868057251,"2019-09"
"1507953","Tailândia","PA",0.79458475112915,"2019-09"
"1508100","Tucuruí","PA",0.859638452529907,"2019-09"
"1500107","Abaetetuba","PA",3.74988222122192,"2019-09"
"1500800","Ananindeua","PA",18.2103958129883,"2019-09"
"1501105","Bagre","PA",4.00545024871826,"2019-09"
"1501204","Baião","PA",2.94135737419128,"2019-09"
"1501303","Barcarena","PA",5.97564888000488,"2019-09"
"1501402","Belém","PA",16.9000263214111,"2019-09"
"1501501","Benevides","PA",15.8777532577515,"2019-09"
"1501782","Breu Branco","PA",0.631950438022614,"2019-09"
"1502103","Cametá","PA",4.21919870376587,"2019-09"
"1503093","Goianésia do Pará","PA",0.659830570220947,"2019-09"
"1503309","Igarapé-Miri","PA",3.43855381011963,"2019-09"
"1503804","Jacundá","PA",0.692357420921326,"2019-09"
"1504000","Limoeiro do Ajuru","PA",2.4720413684845,"2019-09"
"1504422","Marituba","PA",15.8777532577515,"2019-09"
"1504604","Mocajuba","PA",2.90883064270019,"2019-09"
"1504703","Moju","PA",3.29450631141663,"2019-09"
"1505064","Novo Repartimento","PA",4.35395240783691,"2019-09"
"1505205","Oeiras do Pará","PA",2.96459102630615,"2019-09"
"1506351","Santa Bárbara do Pará","PA",19.9900798797607,"2019-09"
"1507953","Tailândia","PA",0.669123947620392,"2019-09"
"1508100","Tucuruí","PA",0.497196286916733,"2019-09"
"1500107","Abaetetuba","PA",4.02403736114502,"2019-09"
"1500800","Ananindeua","PA",2.8995373249054,"2019-09"
"1501105","Bagre","PA",5.23682451248169,"2019-09"
"1501204","Baião","PA",4.86044216156006,"2019-09"
"1501303","Barcarena","PA",3.15975213050842,"2019-09"
"1501402","Belém","PA",2.43951439857483,"2019-09"
"1501501","Benevides","PA",2.05848550796509,"2019-09"
"1501782","Breu Branco","PA",3.44784712791443,"2019-09"
"1502103","Cametá","PA",3.37814688682556,"2019-09"
"1503093","Goianésia do Pará","PA",2.71366930007935,"2019-09"
"1503309","Igarapé-Miri","PA",3.72664880752564,"2019-09"
"1503804","Jacundá","PA",1.50088214874268,"2019-09"
"1504000","Limoeiro do Ajuru","PA",2.89489054679871,"2019-09"
"1504422","Marituba","PA",2.66720271110535,"2019-09"
"1504604","Mocajuba","PA",3.206218957901,"2019-09"
"1504703","Moju","PA",4.51658725738525,"2019-09"
"1505064","Novo Repartimento","PA",2.65326237678528,"2019-09"
"1505205","Oeiras do Pará","PA",4.46547269821167,"2019-09"
"1506351","Santa Bárbara do Pará","PA",2.27688026428223,"2019-09"
"1507953","Tailândia","PA",4.01474332809448,"2019-09"
"1508100","Tucuruí","PA",2.65326237678528,"2019-09"
"1500107","Abaetetuba","PA",3.96070027351379,"2019-08"
"1500800","Ananindeua","PA",2.27381563186646,"2019-08"
"1501105","Bagre","PA",7.03448152542114,"2019-08"
"1501204","Baião","PA",4.44328832626343,"2019-08"
"1501303","Barcarena","PA",2.48250246047974,"2019-08"
"1501402","Belém","PA",2.12164831161499,"2019-08"
"1501501","Benevides","PA",2.43902611732483,"2019-08"
"1501782","Breu Branco","PA",1.71731781959534,"2019-08"
"1502103","Cametá","PA",7.8822717666626,"2019-08"
"1503093","Goianésia do Pará","PA",1.17386281490326,"2019-08"
"1503309","Igarapé-Miri","PA",4.52154541015625,"2019-08"
"1503804","Jacundá","PA",0.117386281490326,"2019-08"
"1504000","Limoeiro do Ajuru","PA",3.66940808296204,"2019-08"
"1504422","Marituba","PA",2.43902611732483,"2019-08"
"1504604","Mocajuba","PA",5.49976491928101,"2019-08"
"1504703","Moju","PA",4.14330101013184,"2019-08"
"1505064","Novo Repartimento","PA",1.53906452655792,"2019-08"
"1505205","Oeiras do Pará","PA",8.66049861907959,"2019-08"
"1506351","Santa Bárbara do Pará","PA",2.78248953819275,"2019-08"
"1507953","Tailândia","PA",1.79557538032532,"2019-08"
"1508100","Tucuruí","PA",0.634755492210388,"2019-08"
"1500107","Abaetetuba","PA",2.57815051078796,"2019-08"
"1500800","Ananindeua","PA",7.47794103622437,"2019-08"
"1501105","Bagre","PA",4.35633516311646,"2019-08"
"1501204","Baião","PA",3.06073880195618,"2019-08"
"1501303","Barcarena","PA",7.64315176010132,"2019-08"
"1501402","Belém","PA",1.96078586578369,"2019-08"
"1501501","Benevides","PA",7.38229274749756,"2019-08"
"1501782","Breu Branco","PA",3.32594466209412,"2019-08"
"1502103","Cametá","PA",1.83905172348023,"2019-08"
"1503093","Goianésia do Pará","PA",2.73031783103943,"2019-08"
"1503309","Igarapé-Miri","PA",1.78688013553619,"2019-08"
"1503804","Jacundá","PA",0.834746897220612,"2019-08"
"1504000","Limoeiro do Ajuru","PA",2.59554100036621,"2019-08"
"1504422","Marituba","PA",7.47794103622437,"2019-08"
"1504604","Mocajuba","PA",2.45641660690308,"2019-08"
"1504703","Moju","PA",6.64754152297974,"2019-08"
"1505064","Novo Repartimento","PA",2.33468270301819,"2019-08"
"1505205","Oeiras do Pará","PA",3.07378149032593,"2019-08"
"1506351","Santa Bárbara do Pará","PA",2.9781334400177,"2019-08"
"1507953","Tailândia","PA",2.79118490219116,"2019-08"
"1508100","Tucuruí","PA",0.526064395904541,"2019-08"
"1500107","Abaetetuba","PA",2.25207734107971,"2019-08"
"1500800","Ananindeua","PA",1.63906037807465,"2019-08"
"1501105","Bagre","PA",6.45624589920044,"2019-08"
"1501204","Baião","PA",1.56949806213379,"2019-08"
"1501303","Barcarena","PA",2.16947245597839,"2019-08"
"1501402","Belém","PA",1.43472111225128,"2019-08"
"1501501","Benevides","PA",1.71297025680542,"2019-08"
"1501782","Breu Branco","PA",0.556497931480408,"2019-08"
"1502103","Cametá","PA",5.73453712463379,"2019-08"
"1503093","Goianésia do Pará","PA",0.304334789514542,"2019-08"
"1503309","Igarapé-Miri","PA",3.55202198028564,"2019-08"
"1503804","Jacundá","PA",0.104343362152576,"2019-08"
"1504000","Limoeiro do Ajuru","PA",4.89109468460083,"2019-08"
"1504422","Marituba","PA",1.71297025680542,"2019-08"
"1504604","Mocajuba","PA",2.94335222244263,"2019-08"
"1504703","Moju","PA",2.47380709648132,"2019-08"
"1505064","Novo Repartimento","PA",0.395635217428207,"2019-08"
"1505205","Oeiras do Pará","PA",5.75192785263062,"2019-08"
"1506351","Santa Bárbara do Pará","PA",1.71731781959534,"2019-08"
"1507953","Tailândia","PA",0.808661043643951,"2019-08"
"1508100","Tucuruí","PA",0.582583785057068,"2019-08"
"1500107","Abaetetuba","PA",12.0907869338989,"2019-08"
"1500800","Ananindeua","PA",13.4820327758789,"2019-08"
"1501105","Bagre","PA",9.95609569549561,"2019-08"
"1501204","Baião","PA",8.32138347625732,"2019-08"
"1501303","Barcarena","PA",12.1951303482056,"2019-08"
"1501402","Belém","PA",10.195216178894,"2019-08"
"1501501","Benevides","PA",14.4341650009155,"2019-08"
"1501782","Breu Branco","PA",1.6564507484436,"2019-08"
"1502103","Cametá","PA",17.4340362548828,"2019-08"
"1503093","Goianésia do Pará","PA",1.40863537788391,"2019-08"
"1503309","Igarapé-Miri","PA",11.5342893600464,"2019-08"
"1503804","Jacundá","PA",0.386939972639084,"2019-08"
"1504000","Limoeiro do Ajuru","PA",16.4905986785889,"2019-08"
"1504422","Marituba","PA",14.4341650009155,"2019-08"
"1504604","Mocajuba","PA",10.0647869110107,"2019-08"
"1504703","Moju","PA",11.7908000946045,"2019-08"
"1505064","Novo Repartimento","PA",0.999957203865051,"2019-08"
"1505205","Oeiras do Pará","PA",13.9646196365356,"2019-08"
"1506351","Santa Bárbara do Pará","PA",13.9124479293823,"2019-08"
"1507953","Tailândia","PA",6.83883810043335,"2019-08"
"1508100","Tucuruí","PA",1.5303692817688,"2019-08"
"1500107","Abaetetuba","PA",3.04645943641663,"2019-07"
"1500800","Ananindeua","PA",4.07637071609497,"2019-07"
"1501105","Bagre","PA",3.77778291702271,"2019-07"
"1501204","Baião","PA",4.61729049682617,"2019-07"
"1501303","Barcarena","PA",3.7042179107666,"2019-07"
"1501402","Belém","PA",4.79471158981323,"2019-07"
"1501501","Benevides","PA",2.7954728603363,"2019-07"
"1501782","Breu Branco","PA",2.53150391578674,"2019-07"
"1502103","Cametá","PA",4.88991403579712,"2019-07"
"1503093","Goianésia do Pará","PA",1.9949117898941,"2019-07"
"1503309","Igarapé-Miri","PA",3.68690848350525,"2019-07"
"1503804","Jacundá","PA",0.060583002865314,"2019-07"
"1504000","Limoeiro do Ajuru","PA",3.20657181739807,"2019-07"
"1504422","Marituba","PA",3.35370182991028,"2019-07"
"1504604","Mocajuba","PA",4.88125896453857,"2019-07"
"1504703","Moju","PA",4.26677417755127,"2019-07"
"1505064","Novo Repartimento","PA",0.291291892528534,"2019-07"
"1505205","Oeiras do Pará","PA",3.08107829093933,"2019-07"
"1506351","Santa Bárbara do Pará","PA",4.13695335388184,"2019-07"
"1507953","Tailândia","PA",2.98587656021118,"2019-07"
"1508100","Tucuruí","PA",0.562556505203247,"2019-07"
"1500107","Abaetetuba","PA",6.80260610580444,"2019-07"
"1500800","Ananindeua","PA",1.99058437347412,"2019-07"
"1501105","Bagre","PA",15.2885541915894,"2019-07"
"1501204","Baião","PA",8.08783149719238,"2019-07"
"1501303","Barcarena","PA",5.40054225921631,"2019-07"
"1501402","Belém","PA",2.50121259689331,"2019-07"
"1501501","Benevides","PA",2.08145880699158,"2019-07"
"1501782","Breu Branco","PA",0.350515931844711,"2019-07"
"1502103","Cametá","PA",11.0261068344116,"2019-07"
"1503093","Goianésia do Pará","PA",0.112511292099953,"2019-07"
"1503309","Igarapé-Miri","PA",8.35612678527832,"2019-07"
"1503804","Jacundá","PA",0.129820719361305,"2019-07"
"1504000","Limoeiro do Ajuru","PA",11.1862192153931,"2019-07"
"1504422","Marituba","PA",2.08145880699158,"2019-07"
"1504604","Mocajuba","PA",9.60240650177002,"2019-07"
"1504703","Moju","PA",7.72866058349609,"2019-07"
"1505064","Novo Repartimento","PA",0.0952018648386,"2019-07"
"1505205","Oeiras do Pará","PA",13.3109512329102,"2019-07"
"1506351","Santa Bárbara do Pará","PA",2.03385806083679,"2019-07"
"1507953","Tailândia","PA",3.57439708709717,"2019-07"
"1508100","Tucuruí","PA",0.380807429552078,"2019-07"
"1500107","Abaetetuba","PA",11.536735534668,"2019-07"
"1500800","Ananindeua","PA",13.9990015029907,"2019-07"
"1501105","Bagre","PA",28.9456939697266,"2019-07"
"1501204","Baião","PA",26.5656471252441,"2019-07"
"1501303","Barcarena","PA",7.64644050598145,"2019-07"
"1501402","Belém","PA",14.7865810394287,"2019-07"
"1501501","Benevides","PA",10.5760622024536,"2019-07"
"1501782","Breu Branco","PA",26.6565208435059,"2019-07"
"1502103","Cametá","PA",21.8531551361084,"2019-07"
"1503093","Goianésia do Pará","PA",15.4832849502563,"2019-07"
"1503309","Igarapé-Miri","PA",12.5406818389893,"2019-07"
"1503804","Jacundá","PA",2.3584098815918,"2019-07"
"1504000","Limoeiro do Ajuru","PA",16.75119972229,"2019-07"
"1504422","Marituba","PA",12.0040893554688,"2019-07"
"1504604","Mocajuba","PA",23.2335815429688,"2019-07"
"1504703","Moju","PA",25.4275512695312,"2019-07"
"1505064","Novo Repartimento","PA",3.18926239013672,"2019-07"
"1505205","Oeiras do Pará","PA",26.5699729919434,"2019-07"
"1506351","Santa Bárbara do Pará","PA",13.4883728027344,"2019-07"
"1507953","Tailândia","PA",11.3679685592651,"2019-07"
"1508100","Tucuruí","PA",13.5273199081421,"2019-07"
"1500107","Abaetetuba","PA",7.88011789321899,"2019-07"
"1500800","Ananindeua","PA",5.81164121627808,"2019-07"
"1501105","Bagre","PA",11.2814207077026,"2019-07"
"1501204","Baião","PA",9.08745098114014,"2019-07"
"1501303","Barcarena","PA",7.62047624588013,"2019-07"
"1501402","Belém","PA",4.96780633926392,"2019-07"
"1501501","Benevides","PA",4.8639497756958,"2019-07"
"1501782","Breu Branco","PA",7.17908573150635,"2019-07"
"1502103","Cametá","PA",10.8054113388062,"2019-07"
"1503093","Goianésia do Pará","PA",10.7621383666992,"2019-07"
"1503309","Igarapé-Miri","PA",8.71962451934814,"2019-07"
"1503804","Jacundá","PA",8.8105001449585,"2019-07"
"1504000","Limoeiro do Ajuru","PA",10.8616666793823,"2019-07"
"1504422","Marituba","PA",5.81164121627808,"2019-07"
"1504604","Mocajuba","PA",9.24323558807373,"2019-07"
"1504703","Moju","PA",8.70664310455322,"2019-07"
"1505064","Novo Repartimento","PA",18.0234451293945,"2019-07"
"1505205","Oeiras do Pará","PA",11.8569593429565,"2019-07"
"1506351","Santa Bárbara do Pará","PA",3.65228939056396,"2019-07"
"1507953","Tailândia","PA",5.71643924713135,"2019-07"
"1508100","Tucuruí","PA",7.43440008163452,"2019-07"
"1500107","Abaetetuba","PA",4.31437540054321,"2019-06"
"1500800","Ananindeua","PA",1.60977697372437,"2019-06"
"1501105","Bagre","PA",5.51305341720581,"2019-06"
"1501204","Baião","PA",0.917399764060974,"2019-06"
"1501303","Barcarena","PA",3.47486782073975,"2019-06"
"1501402","Belém","PA",1.9949117898941,"2019-06"
"1501501","Benevides","PA",1.49726569652557,"2019-06"
"1501782","Breu Branco","PA",1.25493359565735,"2019-06"
"1502103","Cametá","PA",2.4319748878479,"2019-06"
"1503093","Goianésia do Pará","PA",1.76988911628723,"2019-06"
"1503309","Igarapé-Miri","PA",3.97684144973755,"2019-06"
"1503804","Jacundá","PA",2.12906002998352,"2019-06"
"1504000","Limoeiro do Ajuru","PA",3.81672930717468,"2019-06"
"1504422","Marituba","PA",1.60977697372437,"2019-06"
"1504604","Mocajuba","PA",1.06885731220245,"2019-06"
"1504703","Moju","PA",4.19753694534302,"2019-06"
"1505064","Novo Repartimento","PA",2.56612300872803,"2019-06"
"1505205","Oeiras do Pará","PA",2.26320791244507,"2019-06"
"1506351","Santa Bárbara do Pará","PA",1.97327482700348,"2019-06"
"1507953","Tailândia","PA",0.999619603157043,"2019-06"
"1508100","Tucuruí","PA",2.62670588493347,"2019-06"
"1500107","Abaetetuba","PA",3.87663054466248,"2019-06"
"1500800","Ananindeua","PA",7.68652677536011,"2019-06"
"1501105","Bagre","PA",1.7896808385849,"2019-06"
"1501204","Baião","PA",0.976741075515747,"2019-06"
"1501303","Barcarena","PA",3.64002871513367,"2019-06"
"1501402","Belém","PA",10.8290853500366,"2019-06"
"1501501","Benevides","PA",6.55811834335327,"2019-06"
"1501782","Breu Branco","PA",0.248735278844833,"2019-06"
"1502103","Cametá","PA",1.65621304512024,"2019-06"
"1503093","Goianésia do Pará","PA",0.169867992401123,"2019-06"
"1503309","Igarapé-Miri","PA",2.60262060165405,"2019-06"
"1503804","Jacundá","PA",0.072800569236279,"2019-06"
"1504000","Limoeiro do Ajuru","PA",2.59655380249023,"2019-06"
"1504422","Marituba","PA",6.86752033233643,"2019-06"
"1504604","Mocajuba","PA",0.970674276351929,"2019-06"
"1504703","Moju","PA",3.48836064338684,"2019-06"
"1505064","Novo Repartimento","PA",1.29221022129059,"2019-06"
"1505205","Oeiras do Pará","PA",2.32355165481567,"2019-06"
"1506351","Santa Bárbara do Pará","PA",10.5864162445068,"2019-06"
"1507953","Tailândia","PA",0.873606860637665,"2019-06"
"1508100","Tucuruí","PA",0.175934717059135,"2019-06"
"1500107","Abaetetuba","PA",7.41959190368652,"2019-06"
"1500800","Ananindeua","PA",5.41150903701782,"2019-06"
"1501105","Bagre","PA",11.2052211761475,"2019-06"
"1501204","Baião","PA",7.93526220321655,"2019-06"
"1501303","Barcarena","PA",5.36297559738159,"2019-06"
"1501402","Belém","PA",5.15670680999756,"2019-06"
"1501501","Benevides","PA",4.10109901428223,"2019-06"
"1501782","Breu Branco","PA",6.4974513053894,"2019-06"
"1502103","Cametá","PA",11.9271602630615,"2019-06"
"1503093","Goianésia do Pará","PA",11.4903573989868,"2019-06"
"1503309","Igarapé-Miri","PA",11.4660902023315,"2019-06"
"1503804","Jacundá","PA",6.92818784713745,"2019-06"
"1504000","Limoeiro do Ajuru","PA",11.4660902023315,"2019-06"
"1504422","Marituba","PA",4.31343412399292,"2019-06"
"1504604","Mocajuba","PA",7.24365711212158,"2019-06"
"1504703","Moju","PA",10.9807529449463,"2019-06"
"1505064","Novo Repartimento","PA",4.33770036697388,"2019-06"
"1505205","Oeiras do Pará","PA",12.8735675811768,"2019-06"
"1506351","Santa Bárbara do Pará","PA",5.24770784378052,"2019-06"
"1507953","Tailândia","PA",5.46004295349121,"2019-06"
"1508100","Tucuruí","PA",6.61878538131714,"2019-06"
"1500107","Abaetetuba","PA",15.7613229751587,"2019-06"
"1500800","Ananindeua","PA",27.1000137329102,"2019-06"
"1501105","Bagre","PA",43.2799415588379,"2019-06"
"1501204","Baião","PA",10.8958196640015,"2019-06"
"1501303","Barcarena","PA",23.2415828704834,"2019-06"
"1501402","Belém","PA",13.3528385162354,"2019-06"
"1501501","Benevides","PA",30.9099102020264,"2019-06"
"1501782","Breu Branco","PA",5.3326416015625,"2019-06"
"1502103","Cametá","PA",14.3113784790039,"2019-06"
"1503093","Goianésia do Pará","PA",4.78663778305054,"2019-06"
"1503309","Igarapé-Miri","PA",10.82301902771,"2019-06"
"1503804","Jacundá","PA",1.51061189174652,"2019-06"
"1504000","Limoeiro do Ajuru","PA",16.8411998748779,"2019-06"
"1504422","Marituba","PA",30.9099102020264,"2019-06"
"1504604","Mocajuba","PA",10.3740816116333,"2019-06"
"1504703","Moju","PA",19.067684173584,"2019-06"
"1505064","Novo Repartimento","PA",4.48936891555786,"2019-06"
"1505205","Oeiras do Pará","PA",25.7896041870117,"2019-06"
"1506351","Santa Bárbara do Pará","PA",16.7319984436035,"2019-06"
"1507953","Tailândia","PA",6.22444868087769,"2019-06"
"1508100","Tucuruí","PA",3.68856239318848,"2019-06"
"1500107","Abaetetuba","PA",5.42364263534546,"2019-06"
"1500800","Ananindeua","PA",11.1748886108398,"2019-06"
"1501105","Bagre","PA",75.2818603515625,"2019-06"
"1501204","Baião","PA",5.84224557876587,"2019-06"
"1501303","Barcarena","PA",5.05357313156128,"2019-06"
"1501402","Belém","PA",9.93121147155762,"2019-06"
"1501501","Benevides","PA",11.108154296875,"2019-06"
"1501782","Breu Branco","PA",8.43879985809326,"2019-06"
"1502103","Cametá","PA",33.7673301696777,"2019-06"
"1503093","Goianésia do Pará","PA",8.58440017700195,"2019-06"
"1503309","Igarapé-Miri","PA",5.53284358978271,"2019-06"
"1503804","Jacundá","PA",7.1769232749939,"2019-06"
"1504000","Limoeiro do Ajuru","PA",26.9362125396729,"2019-06"
"1504422","Marituba","PA",11.108154296875,"2019-06"
"1504604","Mocajuba","PA",5.00503921508789,"2019-06"
"1504703","Moju","PA",5.1324405670166,"2019-06"
"1505064","Novo Repartimento","PA",10.5742826461792,"2019-06"
"1505205","Oeiras do Pará","PA",59.174732208252,"2019-06"
"1506351","Santa Bárbara do Pará","PA",12.5580987930298,"2019-06"
"1507953","Tailândia","PA",5.14457368850708,"2019-06"
"1508100","Tucuruí","PA",9.62787628173828,"2019-06"
"1500107","Abaetetuba","PA",18.7127685546875,"2019-05"
"1500800","Ananindeua","PA",18.5004577636719,"2019-05"
"1501105","Bagre","PA",20.9889106750488,"2019-05"
"1501204","Baião","PA",13.4050569534302,"2019-05"
"1501303","Barcarena","PA",13.9136095046997,"2019-05"
"1501402","Belém","PA",12.5558223724365,"2019-05"
"1501501","Benevides","PA",18.5350208282471,"2019-05"
"1501782","Breu Branco","PA",10.3339900970459,"2019-05"
"1502103","Cametá","PA",18.2782764434814,"2019-05"
"1503093","Goianésia do Pará","PA",9.30700969696045,"2019-05"
"1503309","Igarapé-Miri","PA",18.6979541778564,"2019-05"
"1503804","Jacundá","PA",3.81661462783814,"2019-05"
"1504000","Limoeiro do Ajuru","PA",20.8556022644043,"2019-05"
"1504422","Marituba","PA",18.5350208282471,"2019-05"
"1504604","Mocajuba","PA",12.9606904983521,"2019-05"
"1504703","Moju","PA",16.6390571594238,"2019-05"
"1505064","Novo Repartimento","PA",9.3514461517334,"2019-05"
"1505205","Oeiras do Pará","PA",19.7397480010986,"2019-05"
"1506351","Santa Bárbara do Pará","PA",16.3625621795654,"2019-05"
"1507953","Tailândia","PA",12.2900552749634,"2019-05"
"1508100","Tucuruí","PA",11.8448362350464,"2019-05"
"1500107","Abaetetuba","PA",16.2045650482178,"2019-05"
"1500800","Ananindeua","PA",15.863883972168,"2019-05"
"1501105","Bagre","PA",23.0181846618652,"2019-05"
"1501204","Baião","PA",15.4540796279907,"2019-05"
"1501303","Barcarena","PA",21.6850852966309,"2019-05"
"1501402","Belém","PA",14.6245965957642,"2019-05"
"1501501","Benevides","PA",14.5159730911255,"2019-05"
"1501782","Breu Branco","PA",12.5360727310181,"2019-05"
"1502103","Cametá","PA",18.0264701843262,"2019-05"
"1503093","Goianésia do Pará","PA",30.6810398101807,"2019-05"
"1503309","Igarapé-Miri","PA",16.3428134918213,"2019-05"
"1503804","Jacundá","PA",21.4283409118652,"2019-05"
"1504000","Limoeiro do Ajuru","PA",16.086067199707,"2019-05"
"1504422","Marituba","PA",15.863883972168,"2019-05"
"1504604","Mocajuba","PA",15.3306455612183,"2019-05"
"1504703","Moju","PA",16.4909343719482,"2019-05"
"1505064","Novo Repartimento","PA",35.9344367980957,"2019-05"
"1505205","Oeiras do Pará","PA",21.7344589233398,"2019-05"
"1506351","Santa Bárbara do Pará","PA",15.7453861236572,"2019-05"
"1507953","Tailândia","PA",13.484055519104,"2019-05"
"1508100","Tucuruí","PA",12.4669494628906,"2019-05"
"1500107","Abaetetuba","PA",27.3433532714844,"2019-05"
"1500800","Ananindeua","PA",36.6553001403809,"2019-05"
"1501105","Bagre","PA",22.0751399993896,"2019-05"
"1501204","Baião","PA",20.5741691589355,"2019-05"
"1501303","Barcarena","PA",26.5780563354492,"2019-05"
"1501402","Belém","PA",50.6479072570801,"2019-05"
"1501501","Benevides","PA",29.25412940979,"2019-05"
"1501782","Breu Branco","PA",20.9494113922119,"2019-05"
"1502103","Cametá","PA",27.3927268981934,"2019-05"
"1503093","Goianésia do Pará","PA",15.819447517395,"2019-05"
"1503309","Igarapé-Miri","PA",23.1416206359863,"2019-05"
"1503804","Jacundá","PA",15.0294628143311,"2019-05"
"1504000","Limoeiro do Ajuru","PA",35.2086372375488,"2019-05"
"1504422","Marituba","PA",30.3304824829102,"2019-05"
"1504604","Mocajuba","PA",20.0162410736084,"2019-05"
"1504703","Moju","PA",26.8101139068604,"2019-05"
"1505064","Novo Repartimento","PA",80.8105163574219,"2019-05"
"1505205","Oeiras do Pará","PA",26.6027431488037,"2019-05"
"1506351","Santa Bárbara do Pará","PA",47.6410293579102,"2019-05"
"1507953","Tailândia","PA",18.8757019042969,"2019-05"
"1508100","Tucuruí","PA",18.0758419036865,"2019-05"
"1500107","Abaetetuba","PA",18.6140193939209,"2019-05"
"1500800","Ananindeua","PA",19.966869354248,"2019-05"
"1501105","Bagre","PA",20.1199283599854,"2019-05"
"1501204","Baião","PA",23.4872398376465,"2019-05"
"1501303","Barcarena","PA",20.909912109375,"2019-05"
"1501402","Belém","PA",22.2479496002197,"2019-05"
"1501501","Benevides","PA",17.6265392303467,"2019-05"
"1501782","Breu Branco","PA",24.3512859344482,"2019-05"
"1502103","Cametá","PA",17.2167320251465,"2019-05"
"1503093","Goianésia do Pará","PA",21.6307735443115,"2019-05"
"1503309","Igarapé-Miri","PA",16.4711875915527,"2019-05"
"1503804","Jacundá","PA",15.3503952026367,"2019-05"
"1504000","Limoeiro do Ajuru","PA",20.3667984008789,"2019-05"
"1504422","Marituba","PA",19.0188865661621,"2019-05"
"1504604","Mocajuba","PA",11.4844055175781,"2019-05"
"1504703","Moju","PA",17.6512260437012,"2019-05"
"1505064","Novo Repartimento","PA",41.4396438598633,"2019-05"
"1505205","Oeiras do Pará","PA",17.2957324981689,"2019-05"
"1506351","Santa Bárbara do Pará","PA",23.0329990386963,"2019-05"
"1507953","Tailândia","PA",11.7065887451172,"2019-05"
"1508100","Tucuruí","PA",32.6411895751953,"2019-05"
"1500107","Abaetetuba","PA",32.2922096252441,"2019-04"
"1500800","Ananindeua","PA",61.6237602233887,"2019-04"
"1501105","Bagre","PA",106.633148193359,"2019-04"
