"cd_mun","date","dengue"
"150309","2019-01-29","0.0"
"150330","2019-01-29","0.0"
"150380","2019-01-29","0.0"
"150400","2019-01-29","0.0"
"150442","2019-01-29","0.0"
"150460","2019-01-29","0.0"
"150470","2019-01-29","3.65"
"150506","2019-01-29","7.9"
"150520","2019-01-29","0.0"
"150635","2019-01-29","0.0"
"150795","2019-01-29","1.88"
"150810","2019-01-29","0.0"
"150010","2019-01-22","0.0"
"150080","2019-01-22","0.19"
"150110","2019-01-22","0.0"
"150120","2019-01-22","0.0"
"150130","2019-01-22","0.0"
"150140","2019-01-22","0.07"
"150150","2019-01-22","0.0"
"150178","2019-01-22","0.0"
"150210","2019-01-22","0.0"
"150309","2019-01-22","0.0"
"150330","2019-01-22","0.0"
"150380","2019-01-22","0.0"
"150400","2019-01-22","0.0"
"150442","2019-01-22","0.0"
"150460","2019-01-22","0.0"
"150470","2019-01-22","7.31"
"150506","2019-01-22","7.9"
"150520","2019-01-22","0.0"
"150635","2019-01-22","0.0"
"150795","2019-01-22","0.94"
"150810","2019-01-22","0.0"
"150010","2019-01-15","0.0"
"150080","2019-01-15","0.0"
"150110","2019-01-15","0.0"
"150120","2019-01-15","0.0"
"150130","2019-01-15","1.6"
"150140","2019-01-15","0.0"
"150150","2019-01-15","0.0"
"150178","2019-01-15","0.0"
"150210","2019-01-15","0.0"
"150309","2019-01-15","0.0"
"150330","2019-01-15","0.0"
"150380","2019-01-15","0.0"
"150400","2019-01-15","0.0"
"150442","2019-01-15","0.0"
"150460","2019-01-15","0.0"
"150470","2019-01-15","14.62"
"150506","2019-01-15","2.63"
"150520","2019-01-15","0.0"
"150635","2019-01-15","0.0"
"150795","2019-01-15","1.88"
"150810","2019-01-15","0.0"
"150010","2019-01-08","0.0"
"150080","2019-01-08","0.19"
"150110","2019-01-08","0.0"
"150120","2019-01-08","0.0"
"150130","2019-01-08","0.8"
"150140","2019-01-08","0.07"
"150150","2019-01-08","0.0"
"150178","2019-01-08","0.0"
"150210","2019-01-08","0.0"
"150309","2019-01-08","0.0"
"150330","2019-01-08","0.0"
"150380","2019-01-08","1.69"
"150400","2019-01-08","0.0"
"150442","2019-01-08","0.0"
"150460","2019-01-08","0.0"
"150470","2019-01-08","9.74"
"150506","2019-01-08","1.32"
"150520","2019-01-08","0.0"
"150635","2019-01-08","0.0"
"150795","2019-01-08","0.94"
"150810","2019-01-08","0.0"
"150010","2019-01-01","0.0"
"150080","2019-01-01","0.19"
"150110","2019-01-01","0.0"
"150120","2019-01-01","0.0"
"150130","2019-01-01","0.0"
"150140","2019-01-01","0.07"
"150150","2019-01-01","0.0"
"150178","2019-01-01","0.0"
"150210","2019-01-01","0.0"
"150309","2019-01-01","0.0"
"150330","2019-01-01","0.0"
"150380","2019-01-01","1.69"
"150400","2019-01-01","0.0"
"150442","2019-01-01","0.0"
"150460","2019-01-01","0.0"
"150470","2019-01-01","2.44"
"150506","2019-01-01","6.59"
"150520","2019-01-01","0.0"
"150635","2019-01-01","4.74"
"150795","2019-01-01","0.0"
"150810","2019-01-01","0.0"
