"cd_mun","date","dengue"
"150150","2020-11-04","0.0"
"150178","2020-11-04","0.0"
"150210","2020-11-04","0.0"
"150309","2020-11-04","0.0"
"150330","2020-11-04","0.0"
"150380","2020-11-04","0.0"
"150400","2020-11-04","0.0"
"150442","2020-11-04","0.0"
"150460","2020-11-04","0.0"
"150470","2020-11-04","0.0"
"150506","2020-11-04","0.0"
"150520","2020-11-04","0.0"
"150635","2020-11-04","0.0"
"150795","2020-11-04","0.0"
"150810","2020-11-04","0.0"
"150010","2020-10-28","0.0"
"150080","2020-10-28","0.0"
"150110","2020-10-28","0.0"
"150120","2020-10-28","0.0"
"150130","2020-10-28","0.0"
"150140","2020-10-28","0.0"
"150150","2020-10-28","0.0"
"150178","2020-10-28","0.0"
"150210","2020-10-28","0.0"
"150309","2020-10-28","0.0"
"150330","2020-10-28","0.0"
"150380","2020-10-28","0.0"
"150400","2020-10-28","0.0"
"150442","2020-10-28","0.0"
"150460","2020-10-28","0.0"
"150470","2020-10-28","0.0"
"150506","2020-10-28","0.0"
"150520","2020-10-28","0.0"
"150635","2020-10-28","0.0"
"150795","2020-10-28","0.0"
"150810","2020-10-28","0.0"
"150010","2020-10-21","0.0"
"150080","2020-10-21","0.0"
"150110","2020-10-21","0.0"
"150120","2020-10-21","0.0"
"150130","2020-10-21","0.0"
"150140","2020-10-21","0.0"
"150150","2020-10-21","0.0"
"150178","2020-10-21","0.0"
"150210","2020-10-21","0.72"
"150309","2020-10-21","0.0"
"150330","2020-10-21","0.0"
"150380","2020-10-21","0.0"
"150400","2020-10-21","0.0"
"150442","2020-10-21","0.75"
"150460","2020-10-21","0.0"
"150470","2020-10-21","0.0"
"150506","2020-10-21","0.0"
"150520","2020-10-21","0.0"
"150635","2020-10-21","0.0"
"150795","2020-10-21","0.0"
"150810","2020-10-21","0.0"
"150010","2020-10-14","0.0"
"150080","2020-10-14","0.0"
"150110","2020-10-14","0.0"
"150120","2020-10-14","0.0"
"150130","2020-10-14","0.0"
"150140","2020-10-14","0.0"
"150150","2020-10-14","0.0"
"150178","2020-10-14","0.0"
"150210","2020-10-14","0.0"
"150309","2020-10-14","0.0"
"150330","2020-10-14","0.0"
"150380","2020-10-14","0.0"
"150400","2020-10-14","0.0"
"150442","2020-10-14","0.0"
"150460","2020-10-14","0.0"
"150470","2020-10-14","0.0"
"150506","2020-10-14","0.0"
"150520","2020-10-14","0.0"
"150635","2020-10-14","0.0"
"150795","2020-10-14","0.0"
"150810","2020-10-14","0.0"
"150010","2020-10-07","0.0"
"150080","2020-10-07","0.0"
"150110","2020-10-07","0.0"
"150120","2020-10-07","0.0"
"150130","2020-10-07","0.0"
"150140","2020-10-07","0.0"
"150150","2020-10-07","0.0"
"150178","2020-10-07","0.0"
"150210","2020-10-07","0.0"
"150309","2020-10-07","0.0"
"150330","2020-10-07","0.0"
"150380","2020-10-07","0.0"
"150400","2020-10-07","0.0"
"150442","2020-10-07","0.0"
"150460","2020-10-07","0.0"
"150470","2020-10-07","0.0"
"150506","2020-10-07","0.0"
"150520","2020-10-07","0.0"
"150635","2020-10-07","0.0"
"150795","2020-10-07","0.0"
"150810","2020-10-07","0.0"
"150010","2020-09-30","0.0"
"150080","2020-09-30","0.0"
"150110","2020-09-30","0.0"
"150120","2020-09-30","0.0"
"150130","2020-09-30","1.57"
"150140","2020-09-30","0.0"
"150150","2020-09-30","0.0"
"150178","2020-09-30","0.0"
"150210","2020-09-30","0.0"
"150309","2020-09-30","0.0"
"150330","2020-09-30","1.59"
"150380","2020-09-30","0.0"
"150400","2020-09-30","0.0"
"150442","2020-09-30","0.0"
"150460","2020-09-30","0.0"
"150470","2020-09-30","0.0"
"150506","2020-09-30","0.0"
"150520","2020-09-30","0.0"
"150635","2020-09-30","0.0"
"150795","2020-09-30","0.0"
"150810","2020-09-30","0.0"
"150010","2020-09-23","0.0"
"150080","2020-09-23","0.0"
"150110","2020-09-23","0.0"
"150120","2020-09-23","0.0"
"150130","2020-09-23","0.0"
"150140","2020-09-23","0.07"
"150150","2020-09-23","0.0"
"150178","2020-09-23","0.0"
"150210","2020-09-23","0.0"
"150309","2020-09-23","0.0"
"150330","2020-09-23","0.0"
"150380","2020-09-23","0.0"
"150400","2020-09-23","0.0"
"150442","2020-09-23","0.0"
"150460","2020-09-23","0.0"
"150470","2020-09-23","0.0"
"150506","2020-09-23","0.0"
"150520","2020-09-23","0.0"
"150635","2020-09-23","0.0"
"150795","2020-09-23","0.0"
"150810","2020-09-23","0.0"
"150010","2020-09-16","0.0"
"150080","2020-09-16","0.0"
"150110","2020-09-16","0.0"
"150120","2020-09-16","0.0"
"150130","2020-09-16","0.0"
"150140","2020-09-16","0.13"
"150150","2020-09-16","0.0"
"150178","2020-09-16","0.0"
"150210","2020-09-16","0.0"
"150309","2020-09-16","0.0"
"150330","2020-09-16","0.0"
"150380","2020-09-16","0.0"
"150400","2020-09-16","0.0"
"150442","2020-09-16","0.0"
"150460","2020-09-16","0.0"
"150470","2020-09-16","0.0"
"150506","2020-09-16","0.0"
"150520","2020-09-16","0.0"
"150635","2020-09-16","0.0"
"150795","2020-09-16","0.0"
"150810","2020-09-16","0.0"
"150010","2020-09-09","0.0"
"150080","2020-09-09","0.0"
"150110","2020-09-09","0.0"
"150120","2020-09-09","0.0"
"150130","2020-09-09","0.0"
"150140","2020-09-09","0.07"
"150150","2020-09-09","0.0"
